RY,ToU,U,ORoRS,ORoCIS,ORoSR,ORoAOS,ASforR,ASforCI,ASforSR,ASforAO,ANoCR,ANoCCI,ANoCSR,ANoCAO
2019,Municipal Electric,Ellsworth,233221,622617,0,51102,1788,6387,0,431,221,54,0,12
2019,Municipal Electric,Estherville,2654940,3376219,0,458352,19851,31099,0,4248,2633,501,0,51
2019,Municipal Electric,Farnhamville,246401,227624,0,5940,1823,1978,0,81,209,46,0,0
2019,Municipal Electric,Fonda,314002,200785,0,24709,2632,1769,0,392,299,41,0,23
2019,Municipal Electric,Fontanelle,407152,178050,0,38353,4365,1758,0,293,457,32,0,16
2019,Municipal Electric,Forest City,1344560,3816458,0,130226,13174,41496,0,1499,1770,422,0,2
2019,Municipal Electric,Fredericksburg,555592,2300032,0,130522,5359,23261,0,1828,470,57,0,14
2019,Municipal Electric,Glidden,604359,196261,0,102120,5571,2441,0,674,597,91,0,21
2019,Municipal Electric,Gowrie,462693,336156,0,44553,3692,3041,0,346,470,114,0,17
2019,Municipal Electric,Grafton,127729,38931,0,5669,1263,396,0,57,134,15,0,11
2019,Municipal Electric,Grand Junction,449139,112684,0,34211,3154,791,0,582,384,56,0,26
2019,Municipal Electric,Greenfield,1011462,3087024,0,136819,9658,34859,0,1363,993,214,0,24
2019,Municipal Electric,Grundy Center,1303183,1088111,0,63776,12455,12133,0,717,1264,263,0,1
2019,Municipal Electric,Guttenberg,984814,1162387,0,154521,7788,9186,0,1226,1070,269,0,63
2019,Municipal Electric,Hinton,444138,551908,0,54303,4574,4976,0,498,315,61,0,2
2019,Municipal Electric,Hopkinton,372344,199553,0,72552,2552,1327,0,635,323,43,0,13
2019,Municipal Electric,Hudson,1095589,476999,0,297598,7474,3215,0,2472,818,128,0,216
2019,Municipal Electric,Independence,3036144,5179184,0,322256,20714,54867,0,3084,2705,449,0,4
2019,Municipal Electric,Indianola,6909276,6890079,0,894867,54075,64122,0,7903,7377,713,0,26
2019,Municipal Electric,Keosauqua,560831,673279,0,285612,4529,6586,0,2780,515,126,0,20
2019,Municipal Electric,Kimballton,140201,49963,0,10881,1871,493,0,220,168,45,0,8
2019,Municipal Electric,Lake Mills,1001276,1356010,0,170784,8619,13317,0,2187,1070,178,0,0
2019,Municipal Electric,Lake View,1243294,610352,0,68884,13264,7007,0,1574,1125,171,0,54
2019,Municipal Electric,La Porte City,1122074,424577,0,68959,9320,5131,0,1087,1007,146,0,39
2019,Municipal Electric,Larchwood,543939,344001,0,15949,5361,3031,0,160,416,74,0,10
2019,Municipal Electric,Laurens,934392,1235826,1107798,73774,10359,14334,19590,1600,655,136,2,31
2019,Municipal Electric,Lehigh,257512,0,0,0,4732,0,0,0,281,0,0,0
2019,Municipal Electric,Livermore,238168,109446,0,17462,1809,593,0,166,178,30,0,12
2019,Municipal Electric,Long Grove,308569,17776,0,16528,2334,120,0,133,219,12,0,10
2019,Municipal Electric,Mapleton,793026,611033,0,104887,7017,5689,0,1077,573,141,0,30
2019,Municipal Electric,Maquoketa,2844962,4748360,0,320767,23714,44640,0,3435,2799,551,0,71
2019,Municipal Electric,Marathon,159664,96827,0,38281,1065,635,0,215,133,47,0,14
2019,Municipal Electric,McGregor,410946,342696,0,84497,3223,2717,0,731,467,113,0,32
2019,Municipal Electric,Milford,1593725,1577666,383469,139056,14766,15760,733,1374,1215,333,,35
2019,Municipal Electric,Mount Pleasant,3628844,5011742,6278,0,28329,42736,234,0,3486,624,1,0
2019,Municipal Electric,Muscatine,11951990,47500383,0,1676809,101184,720339,0,23508,9924,1512,0,61
2019,Municipal Electric,Neola,473350,137414,0,33605,3474,1227,0,9,386,53,0,13
2019,Municipal Electric,New Hampton,1299840,3036018,0,179564,13892,42637,0,2427,1667,302,0,476
2019,Municipal Electric,New London,1216001,379248,0,182110,9285,3356,0,1548,1092,122,0,33
2019,Municipal Electric,Ogden,1171049,179424,9568,432462,8185,2421,51,2438,972,131,,57
2019,Municipal Electric,Onawa,1723705,1317630,0,134900,15837,13490,0,1470,2864,382,0,72
2019,Municipal Electric,Orange City,2273273,5701045,0,11724,23852,66575,0,102,1958,380,0,0
2019,Municipal Electric,Orient,218699,35887,0,0,1606,289,0,0,217,0,0,0
2019,Municipal Electric,Panora,590020,551844,0,295126,4703,4725,0,3024,555,148,0,13
2019,Municipal Electric,Paton,122070,6425,0,0,1985,104,0,0,113,16,0,0
2019,Municipal Electric,Paullina,508440,397871,0,52855,5119,7630,0,507,530,115,0,24
2019,Municipal Electric,Pella,4325460,11900544,0,396128,36721,141543,0,3597,4123,746,0,61
2019,Municipal Electric,Pocahontas,966988,798707,0,290503,9275,8305,0,3417,927,180,0,41
2019,Municipal Electric,Primghar,518629,299630,0,92682,4651,2760,0,1579,493,111,0,27
2019,Municipal Electric,Readlyn,470198,242589,0,0,3540,1748,0,0,346,30,0,0
2019,Municipal Electric,Renwick,187412,385569,0,5060,1384,2694,0,43,150,24,0,0
2019,Municipal Electric,Rockford,518800,209091,0,182924,2920,1345,0,1489,398,56,0,12
2019,Municipal Electric,Sergeant Bluff,1878704,1388386,0,0,18094,15085,0,0,1812,187,0,0
2019,Municipal Electric,Shelby,351254,228140,0,3696,3408,3259,0,31,308,0,0,0
2019,Municipal Electric,Sibley,1380357,930458,141685,338832,14621,12244,1944,4049,1280,290,1,57
2019,Municipal Electric,Spencer,5394200,5459798,1933659,1395694,66988,70167,96407,18710,5317,912,1,155
2019,Municipal Electric,Stanhope,215033,190887,0,29637,1428,1130,0,183,191,44,0,12
2019,Municipal Electric,Stanton,378157,181849,0,99839,4339,2268,0,1270,286,53,0,23
2019,Municipal Electric,State Center,1090686,764634,0,0,9132,6534,0,0,809,189,0,0
2019,Municipal Electric,Story City,2026135,3355630,0,136754,16547,39309,0,1687,1703,235,0,7
2019,Municipal Electric,Stratford,334263,185941,0,48928,2514,1708,0,405,306,64,0,26
2019,Municipal Electric,Strawberry Point,561336,288085,0,57738,4047,2368,0,453,581,90,0,35
2019,Municipal Electric,Stuart,1005631,914974,0,0,6798,7318,0,0,752,178,0,0
2019,Municipal Electric,Sumner,1387223,852860,0,126231,8742,5898,0,1393,920,192,0,22
2019,Municipal Electric,Traer,1075762,617491,0,0,9335,6234,0,26,949,148,0,1
2019,Municipal Electric,Villisca,723857,283865,0,193605,6799,2678,0,2364,582,95,0,42
2019,Municipal Electric,Vinton,2223838,1885025,69222,239092,18245,17781,867,2295,2160,335,,32
2019,Municipal Electric,Wall Lake,448584,392496,0,0,4846,4088,0,0,422,114,0,0
2019,Municipal Electric,Waverly,5656612,8314906,3502401,1017833,40847,88401,0,8292,4288,594,0,367
2019,Municipal Electric,Webster City,4124898,5843689,832990,540302,31579,58096,8333,5145,3853,527,3,47
2019,Municipal Electric,West Liberty,1485218,3204089,0,442547,12452,36106,0,4504,1355,178,0,52
2019,Municipal Electric,West Point,791452,642462,0,49967,6480,6760,0,400,650,87,0,13
2019,Municipal Electric,Westfield,91067,13846,0,0,571,139,0,0,71,9,0,1
2019,Municipal Electric,Wilton,1199576,1090003,0,83214,11814,11888,0,874,1314,193,0,26
2019,Municipal Electric,Winterset,2888346,2308196,0,0,21352,22890,0,0,2341,397,0,0
2019,Municipal Electric,Woolstock,80729,114807,0,0,791,476,0,0,94,32,0,0
2019,Municipal Electric,Lawler,240034,97351,0,1091,1805,858,0,7,268,46,0,2
2019,Municipal Electric,Alton,532793,473349,0,5005,6321,5771,0,209,455,129,0,0
2019,Municipal Electric,Aurelia,456629,290871,0,85475,4796,2623,0,796,439,74,0,31
2019,Distribution Cooperative,Southwest Iowa Rural Electric Cooperative,9288963,2766050,256254,15058,75457,32641,3554,68,5586,309,1,20
2019,Distribution Cooperative,"Allamakee Clayton Elec. Coop., Inc.",17353130,1829698,403324,15743,118721,14598,9020,75,9462,520,1,5
2019,Distribution Cooperative,Atchison Holt Electric Coop.,1403789,761078,0,56979,10055,5451,0,408,1062,67,0,14
2019,Distribution Cooperative,East-Central Iowa Rural Electric Coop.,15253116,6406317,0,446642,138792,75846,0,4512,0,0,0,0
2019,Distribution Cooperative,Boone Valley Electric Coop.,261760,262014,411456,0,2883,2753,4510,0,104,2,,0
2019,Distribution Cooperative,Butler County Rural Elec. Coop.,12811304,10562797,4881840,66133,98608,121321,56861,571,4856,190,5,32
2019,Distribution Cooperative,Calhoun County Electric Coop. Assn.,4533161,673460,547747,0,32250,5367,6679,0,1662,28,2,0
2019,Distribution Cooperative,Cass Electric Cooperative,126989,0,0,360,1174,0,0,0,90,0,0,1
2019,Distribution Cooperative,Heartland Power Cooperative,10611162,17588301,0,282651,90118,219707,0,2931,4342,840,0,65
2019,Generation and Transmission Cooperative,Central Iowa Power Cooperative (CIPCO),0,0,177798696,0,0,0,3038339,0,0,0,13,0
2019,Distribution Cooperative,"Chariton Valley Electric Cooperative, Inc.",7489758,4246917,0,51354,57741,38950,0,543,4859,1186,0,2
2019,Distribution Cooperative,"Clarke Electric Cooperative, Inc.",9039883,3885981,116278,145198,68082,42108,1624,1161,5087,294,1,52
2019,Generation and Transmission Cooperative,Corn Belt Power Cooperative,0,0,0,0,0,0,0,0,0,0,0,0
2019,Distribution Cooperative,Eastern Iowa Light & Power Cooperative,38924475,21184458,1418057,371948,315283,274638,25743,4103,21838,1861,1,81
2019,Distribution Cooperative,Farmers Electric Cooperative - Kalona,1605205,741091,0,0,12463,6473,0,0,603,23,0,0
2019,Distribution Cooperative,"Farmers Electric Coop., Inc. - Greenfield",9631055,3606613,0,7369,67406,44399,0,16,4797,116,0,5
2019,Distribution Cooperative,Franklin Rural Electric Cooperative,4022969,3436077,0,82778,30818,32223,219,588,1442,441,1,51
2019,Distribution Cooperative,Grundy County Rural Electric Cooperative,3952135,3241760,547004,71378,28333,34879,6084,554,1675,528,1,63
2019,Distribution Cooperative,"Grundy Electric Cooperative, Inc.",362695,55814,0,9764,2899,477,0,34,217,8,0,2
2019,Distribution Cooperative,Guthrie Co. Rural Electric Cooperative Assn.,7579996,5777469,721090,191028,72327,94874,13862,2471,4631,88,1,22
2019,Distribution Cooperative,Prairie Energy Cooperative,8189198,21407732,261429,13153,61324,258169,2666,111,3515,709,1,75
2019,Distribution Cooperative,Harrison County Rural Electric Cooperative,6490885,5658417,454076,408910,45810,69105,5651,2915,2544,1165,1,61
2019,Generation and Transmission Cooperative,L & O Power Cooperative,0,0,12256740,0,0,0,199066,0,0,0,,0
2019,Distribution Cooperative,Linn County Rural Electric Coop. Assn.,33690658,17552282,0,0,291778,195955,0,0,26076,3834,0,0
2019,Distribution Cooperative,Lyon Rural Electric Cooperative,6611355,3525292,669122,164852,69762,40958,8897,2533,2167,84,1,2
2019,Distribution Cooperative,Maquoketa Valley Electric Cooperative,16659888,15787268,0,73874,138508,155105,0,336,10487,5758,0,108
2019,Distribution Cooperative,Consumers Energy Cooperative,11747169,9145854,0,57756,82697,126950,0,272,6183,495,0,113
2019,Distribution Cooperative,Nishnabotna Valley Rural Electric Coop.,8647927,9177860,0,160849,64023,115595,0,1091,3508,128,0,52
2019,Distribution Cooperative,"United Electric Cooperative, Inc.",1129054,57032,0,0,7091,608,0,0,525,3,0,0
2019,Distribution Cooperative,"Osceola Electric Cooperative, Inc.",3666680,3353449,0,31867,33970,37016,0,220,1034,79,0,23
2019,Distribution Cooperative,Pella Cooperative Electric Association,5158035,1656615,0,261286,39929,16259,0,1825,2727,247,0,52
2019,Distribution Cooperative,Pleasant Hill Community Line,171289,317696,0,26965,1561,3433,0,320,101,25,0,3
2019,Distribution Cooperative,Access Energy Cooperative,15263840,22505180,0,5192,118798,326638,0,15,8693,210,0,7
2019,Distribution Cooperative,North West Rural Electric Cooperative,24697909,29676861,72308,48439,275427,419077,855,324,9244,799,1,73
2019,Distribution Cooperative,Western Iowa Power Cooperative,9600208,4679325,0,90335,68875,34460,0,592,3935,1533,0,41
2019,Distribution Cooperative,"Southern Iowa Electric Cooperative, Inc.",9504190,1645595,2557897,0,60695,16902,40450,0,4562,169,2,0
2019,Distribution Cooperative,T. I. P. Rural Electric Cooperative,9908371,5907227,0,21432,81997,73151,0,57,6036,357,0,38
2019,Distribution Cooperative,Woodbury County Rural Electric Cooperative,8160082,2049830,0,8008,57045,19202,0,36,3246,107,0,8
2019,Distribution Cooperative,Federated Rural Electric Association,111883,18166,0,0,1147,136,0,0,57,4,0,0
2019,Distribution Cooperative,Freeborn-Mower Cooperative Service,12033,0,0,0,83,0,0,0,6,0,0,0
2019,Distribution Cooperative,Iowa Lakes Electric Cooperative,24045264,38282790,0,436253,178832,422789,0,3112,9298,3332,0,178
2019,Distribution Cooperative,Nobles Cooperative Electric Association,16160,7349,0,0,135,67,0,0,10,2,0,0
2019,Distribution Cooperative,Midland Power Cooperative,25546003,21257821,2042866,235542,210021,259580,27805,1917,11097,575,10,183
2019,Distribution Cooperative,Raccoon Valley Electric Cooperative,6746243,8212869,424501,6051,48540,90003,4759,8,2247,469,1,21
2019,Distribution Cooperative,MiEnergy Cooperative,12063679,14681313,0,26458,78690,148090,0,194,5963,1020,0,38
2020,Investor Owned Electric,Interstate Power and Light Company,601867193,962116271,103566393,12388393,3622771,10207413,4390540,34221,407849,86068,4,853
2020,Investor Owned Electric,MidAmerican Energy Company,618793059,1036369139,120552482,102142870,5986935,17113881,10881674,1323858,604126,87436,5,12998
2020,Investor Owned Electric,Amana Society Service Company,950608,6307579,0,94163,7195,77265,0,910,722,290,0,22
2020,Municipal Electric,Bloomfield,1443173,653960,0,488165,11203,7146,0,7149,1116,238,0,1015
2020,Municipal Electric,Cascade,864099,726101,0,191698,7844,8005,0,2021,955,165,0,32
2020,Municipal Electric,Cedar Falls,16256295,17090334,4357196,3113124,172296,241392,210202,53206,17212,2272,0,146
2020,Municipal Electric,Coon Rapids,762170,473162,692171,262933,7438,3946,5978,3167,611,139,1,45
2020,Municipal Electric,Corning,812305,450085,0,524800,8200,4472,0,5858,825,223,0,59
2020,Municipal Electric,Graettinger,468669,356194,233201,18502,8168,4003,670,196,416,90,0,12
2020,Municipal Electric,Harlan,2947176,2811880,83958,397976,23922,29023,3349,4181,2317,479,0,83
2020,Municipal Electric,Hawarden,1110769,884783,0,365273,12330,9247,0,3982,1029,195,0,76
2020,Municipal Electric,Lamoni,897037,988534,0,151411,8182,10778,0,1752,926,196,0,37
2020,Municipal Electric,Manilla,387936,107663,0,56447,4722,1495,0,576,396,62,0,22
2020,Municipal Electric,Manning,818759,2041898,0,72993,7208,27149,0,962,699,144,0,23
2020,Municipal Electric,Osage,1646594,3199784,0,76049,15635,36036,0,678,1856,319,0,238
2020,Municipal Electric,Remsen,806812,722010,0,0,8047,8454,0,0,696,175,0,0
2020,Municipal Electric,Sanborn,753913,1777595,0,70905,6834,20529,0,631,595,146,0,25
2020,Municipal Electric,Sioux Center,2720312,6785631,0,803532,28119,82241,0,9065,2323,465,0,60
2020,Municipal Electric,Tipton,1294584,1998075,0,110197,11602,20116,0,1153,1434,361,0,19
2020,Municipal Electric,West Bend,635016,1158134,0,54028,5520,11556,0,477,447,144,0,19
2020,Municipal Electric,Whittemore,395340,270040,0,29406,2660,3010,0,283,250,60,0,13
2020,Municipal Electric,Woodbine,884298,379953,0,237029,8153,3629,0,2857,717,134,0,41
2020,Municipal Electric,Lenox,819646,579479,0,354928,6841,5140,0,3332,588,132,0,19
2020,Municipal Electric,Montezuma,674623,1170654,0,80811,7156,12473,0,770,703,176,0,33
2020,Municipal Electric,Preston,582450,328027,0,86194,3838,2624,0,659,514,102,0,21
2020,Municipal Electric,Sabula,339329,125502,0,4788,2124,776,0,335,310,60,0,15
2020,Municipal Electric,Brooklyn,764821,487195,0,46084,7009,4447,0,599,692,120,0,2
2020,Municipal Electric,Lake Park,618866,423080,0,90501,5048,5921,0,472,533,92,0,30
2020,Municipal Electric,Rock Rapids,1159415,1087973,0,122593,13083,13150,0,1818,1117,222,0,46
2020,Municipal Electric,Fairbank,555218,213233,0,85553,4689,1959,0,736,493,67,0,12
2020,Municipal Electric,Hartley,923821,685146,0,109670,10483,8436,0,1377,797,120,0,22
2020,Municipal Electric,Afton,500738,303603,0,33830,3776,2423,0,192,414,76,0,25
2020,Municipal Electric,Akron,806952,922377,0,90596,8525,7940,0,742,698,152,0,26
2020,Municipal Electric,Algona,4147976,7004827,2319138,342861,28401,79776,56289,3158,3056,679,1,4
2020,Municipal Electric,Alta,1036368,574688,0,346215,9958,5111,0,3583,840,113,0,44
2020,Municipal Electric,Alta Vista,152204,57318,0,3479,1253,479,0,54,134,29,0,9
2020,Municipal Electric,Ames,20123026,31167978,0,4539800,173423,352496,0,92675,24342,2935,0,122
2020,Municipal Electric,Anita,426426,305839,0,118,4979,3797,0,186,488,114,0,19
2020,Municipal Electric,Anthon,436641,180926,0,20414,4134,1682,0,264,297,51,0,13
2020,Municipal Electric,Aplington,575881,159091,0,87636,4492,1263,0,851,474,66,0,16
2020,Municipal Electric,Atlantic,3533431,8785402,-420541,437533,41562,132527,36418,5217,3814,748,1,84
2020,Municipal Electric,Auburn,171945,57603,0,11606,1432,1,0,31,139,27,0,11
2020,Municipal Electric,Bancroft,401740,965023,277541,56425,3416,8622,3143,328,384,225,1,257
2020,Municipal Electric,Bellevue,1386270,992998,0,317622,9748,9405,0,3112,1333,175,0,252
2020,Municipal Electric,Breda,309085,192677,0,23768,2527,203,0,26,227,74,0,11
2020,Municipal Electric,Buffalo,406061,121830,0,37806,3758,1186,0,1008,443,29,0,20
2020,Municipal Electric,Burt,266366,81006,0,50549,2001,502,0,336,245,47,0,12
2020,Municipal Electric,Callender,210281,34740,0,13585,1627,274,0,105,172,12,0,1
2020,Municipal Electric,Carlisle,1520912,482058,0,437335,10817,3702,0,3393,1292,184,0,60
2020,Municipal Electric,Coggon,334580,108344,0,58021,2475,303,0,189,315,45,0,6
2020,Municipal Electric,Corwith,194013,150301,0,29526,1022,1151,0,163,136,35,0,10
2020,Municipal Electric,Danville,433215,62235,0,88218,3837,579,0,908,392,38,0,7
2020,Municipal Electric,Dayton,377536,91547,0,73056,5427,120,0,100,384,72,0,20
2020,Municipal Electric,Denison,2786505,6726754,0,477266,35120,105480,0,10179,2731,565,0,6
2020,Municipal Electric,Denver,945630,579579,0,7500,8117,4978,0,5,821,109,0,1
2020,Municipal Electric,Dike,481647,170605,0,143313,3224,1200,0,1000,433,42,0,4
2020,Municipal Electric,Durant,1092606,621670,0,62085,7158,6776,0,469,791,123,0,43
2020,Municipal Electric,Dysart,732706,281586,0,88504,5294,2192,0,866,601,93,0,18
2020,Municipal Electric,Earlville,348875,150821,0,27242,2909,1128,0,246,362,54,0,11
2020,Municipal Electric,Eldridge,1805066,1084357,635671,101353,22831,15139,22199,951,2496,242,2,626
2020,Municipal Electric,Ellsworth,254979,913408,0,38857,1980,9158,0,326,215,55,0,12
2020,Municipal Electric,Estherville,2706581,3383358,0,433860,20356,31653,0,4030,2660,493,0,53
2020,Municipal Electric,Farnhamville,241944,279396,0,5343,1784,2427,0,76,209,46,0,0
2020,Municipal Electric,Fonda,319719,179963,0,24211,2666,1558,0,576,299,41,0,23
2020,Municipal Electric,Fontanelle,388454,224941,0,29856,3523,2258,0,268,386,36,0,16
2020,Municipal Electric,Forest City,1387127,3607517,0,58378,13257,37464,0,624,1762,390,0,2
2020,Municipal Electric,Fredericksburg,549922,2263645,0,13249,5002,4379,0,1048,470,57,0,14
2020,Municipal Electric,Glidden,609994,225241,0,96266,5577,3009,0,435,574,96,0,15
2020,Municipal Electric,Gowrie,509368,363836,0,52477,3845,3076,0,417,468,112,0,19
2020,Municipal Electric,Grafton,135371,35508,0,5463,1344,357,0,55,134,15,0,11
2020,Municipal Electric,Grand Junction,455044,119183,0,27875,3233,941,0,431,378,55,0,24
2020,Municipal Electric,Greenfield,1007395,2983479,0,126319,9817,34300,0,1399,1002,216,0,25
2020,Municipal Electric,Grundy Center,1332065,1053144,0,61679,12772,1362,0,717,1275,264,0,1
2020,Municipal Electric,Guttenberg,964351,1144579,0,131422,7781,9263,0,1055,1078,267,0,55
2020,Municipal Electric,Hinton,451959,575454,0,52199,4641,5284,0,499,322,61,0,18
2020,Municipal Electric,Hopkinton,371166,201223,0,68077,2487,1314,0,572,327,43,0,13
2020,Municipal Electric,Hudson,1105242,431427,0,296290,7542,3237,0,2276,814,118,0,238
2020,Municipal Electric,Independence,2943809,4984966,0,313676,21309,52828,0,2972,2706,445,0,4
2020,Municipal Electric,Indianola,7393701,6140145,0,841780,55768,59491,0,7910,6021,744,0,73
2020,Municipal Electric,Keosauqua,533837,560610,0,346437,4333,5061,0,3551,515,117,0,21
2020,Municipal Electric,Kimballton,140589,49036,0,10525,1749,490,0,217,168,45,0,8
2020,Municipal Electric,Lake Mills,1003766,1318184,0,162318,8640,13318,0,2103,1070,178,0,310
2020,Municipal Electric,Lake View,1245685,635832,0,67961,13232,7247,0,2086,1130,172,0,54
2020,Municipal Electric,La Porte City,1141548,249449,0,93073,1145,4727,0,1301,1013,145,0,37
2020,Municipal Electric,Larchwood,500989,308152,0,14631,5112,2895,0,148,419,78,0,10
2020,Municipal Electric,Laurens,895341,1227721,855655,70951,9753,13983,11948,1502,667,134,2,32
2020,Municipal Electric,Lehigh,156590,16830,0,0,1956,230,0,0,247,1,0,0
2020,Municipal Electric,Livermore,243615,125644,0,15097,1783,588,0,139,178,30,0,12
2020,Municipal Electric,Long Grove,274046,14289,0,50469,2225,108,0,285,213,7,0,7
2020,Municipal Electric,Mapleton,807634,580938,0,101206,6939,5354,0,1040,579,141,0,30
2020,Municipal Electric,Maquoketa,2890945,4256659,0,307468,23815,40910,0,2952,2807,512,0,73
2020,Municipal Electric,Marathon,159487,87276,0,35676,1062,560,0,197,135,41,0,19
2020,Municipal Electric,McGregor,414227,363337,0,84063,3206,2867,0,721,482,114,0,31
2020,Municipal Electric,Milford,1569352,1577807,171092,132374,14378,15713,608,1274,1220,328,0,35
2020,Municipal Electric,Mount Pleasant,3549492,5001411,7369,0,27493,40870,271,0,3446,593,1,0
2020,Municipal Electric,Muscatine,11748584,45577721,0,1593849,99817,717390,0,23732,9958,1504,0,63
2020,Municipal Electric,Neola,485708,133936,0,164654,3565,1196,0,7,389,55,0,13
2020,Municipal Electric,New Hampton,1396530,3155036,0,166862,14218,41570,0,2076,1668,301,0,476
2020,Municipal Electric,New London,1129959,388105,0,187080,9168,3145,0,1504,1100,114,0,33
2020,Municipal Electric,Ogden,1203333,158894,15300,410945,8356,2037,82,2196,974,131,0,57
2020,Municipal Electric,Onawa,1720036,1292200,0,121281,15933,13161,0,1271,2878,384,0,72
2020,Municipal Electric,Orange City,2285947,5468175,0,11772,23586,62985,0,116,1956,402,0,0
2020,Municipal Electric,Orient,214371,34519,0,0,1563,276,0,0,216,4,0,0
2020,Municipal Electric,Panora,626904,688520,0,314475,4990,5787,0,2913,550,155,0,14
2020,Municipal Electric,Paton,132193,5508,0,0,2177,91,0,0,113,16,0,0
2020,Municipal Electric,Paullina,581472,385389,0,42078,5152,3631,0,361,532,116,0,24
2020,Municipal Electric,Pella,4418006,11349664,0,391106,37390,132913,0,3529,4162,745,0,64
2020,Municipal Electric,Pocahontas,957992,732408,0,280244,9147,7563,0,3228,939,180,0,41
2020,Municipal Electric,Primghar,509084,287314,0,109394,4443,2637,0,1589,483,115,0,24
2020,Municipal Electric,Readlyn,452505,201887,0,0,3481,1442,0,0,345,30,0,0
2020,Municipal Electric,Renwick,188696,383453,0,5530,1316,3015,0,48,150,24,0,3
2020,Municipal Electric,Rockford,523181,192571,0,172513,2967,1197,0,1411,398,56,0,11
2020,Municipal Electric,Sergeant Bluff,1904668,1252035,0,0,18251,13525,0,0,1873,189,0,0
2020,Municipal Electric,Shelby,359904,208812,0,3376,3218,2763,0,28,293,59,0,4
2020,Municipal Electric,Sibley,1379037,824568,157560,279959,14610,9817,2117,3418,1250,271,1,57
2020,Municipal Electric,Spencer,5469134,5339053,949048,1476716,65333,65750,62184,19279,5421,909,0,152
2020,Municipal Electric,Stanhope,235539,248925,0,35093,1418,1711,0,187,191,44,0,12
2020,Municipal Electric,Stanton,354874,152862,0,94194,4099,2097,0,1248,286,55,0,20
2020,Municipal Electric,State Center,1067428,744390,0,0,9015,5888,0,0,825,176,0,0
2020,Municipal Electric,Story City,2002362,3424440,0,126475,16303,40518,0,1527,1708,236,0,9
2020,Municipal Electric,Stratford,341448,197245,0,47423,2486,1795,0,395,310,64,0,26
2020,Municipal Electric,Strawberry Point,610349,287657,0,151568,4456,2364,0,1331,579,89,0,35
2020,Municipal Electric,Stuart,1030709,865631,0,0,6777,6432,0,0,755,181,0,0
2020,Municipal Electric,Sumner,1377356,763702,0,137984,8716,5819,0,944,947,104,0,71
2020,Municipal Electric,Traer,1058211,472219,0,0,9778,4506,0,26,951,147,0,1
2020,Municipal Electric,Villisca,693998,280930,0,163408,6520,2684,0,2347,591,95,0,44
2020,Municipal Electric,Vinton,2157755,1684109,98349,219103,18475,17596,1427,2290,2165,334,1,34
2020,Municipal Electric,Wall Lake,441657,340937,0,0,4707,3521,0,0,426,123,0,0
2020,Municipal Electric,Waverly,5868713,7789275,3037102,1001986,42482,83764,0,8162,4392,601,0,368
2020,Municipal Electric,Webster City,4236455,5730145,847945,521239,32371,56505,8554,4892,3882,527,3,47
2020,Municipal Electric,West Liberty,1449920,3266232,0,721544,12670,35582,0,5292,1684,155,0,27
2020,Municipal Electric,West Point,780347,635543,0,40083,6280,6176,0,382,659,92,0,16
2020,Municipal Electric,Westfield,91024,12358,0,99,621,129,0,0,71,8,0,1
2020,Municipal Electric,Wilton,1249535,1092756,0,71683,11735,11238,0,722,1320,194,0,27
2020,Municipal Electric,Winterset,2934518,2232460,0,0,20482,23651,0,0,2354,405,0,0
2020,Municipal Electric,Woolstock,81440,139405,0,0,808,694,0,0,94,31,0,0
2020,Municipal Electric,Lawler,237228,97820,0,997,1784,860,0,6,267,45,0,2
2020,Municipal Electric,Alton,519470,417197,0,4365,6069,4967,0,201,454,127,0,0
2020,Municipal Electric,Aurelia,465135,304837,0,76463,4850,2592,0,701,442,76,0,31
2020,Distribution Cooperative,Southwest Iowa Rural Electric Cooperative,8966349,2720847,204532,15193,72475,32452,3100,71,5577,317,1,20
2020,Distribution Cooperative,"Allamakee Clayton Elec. Coop., Inc.",17438262,1830716,384283,16009,115289,14105,8588,75,9477,524,1,5
2020,Distribution Cooperative,Atchison Holt Electric Coop.,1730127,433966,0,91315,11758,3560,0,756,1014,84,0,15
2020,Distribution Cooperative,East-Central Iowa Rural Electric Coop.,14959603,5992979,25138,432434,132291,68849,0,4337,7922,889,0,171
2020,Distribution Cooperative,Boone Valley Electric Coop.,250300,252834,401447,0,2683,2687,4859,0,101,1,1,0
2020,Distribution Cooperative,Butler County Rural Elec. Coop.,11160897,12587714,4509898,27380,80929,139429,53629,130,3878,1169,5,15
2020,Distribution Cooperative,Calhoun County Electric Coop. Assn.,4284655,749259,524961,0,31363,6965,6646,0,1673,25,2,0
2020,Distribution Cooperative,Cass Electric Cooperative,125558,0,0,360,1151,0,0,0,89,0,0,1
2020,Distribution Cooperative,Heartland Power Cooperative,10231122,16434596,0,278330,86270,206435,0,2949,4355,860,0,67
2020,Distribution Cooperative,"Chariton Valley Electric Cooperative, Inc.",7276564,4052060,0,51484,56497,37268,0,476,4889,1197,0,2
2020,Distribution Cooperative,"Clarke Electric Cooperative, Inc.",8912442,3731189,105510,142187,66630,40152,1538,1113,5131,302,1,56
2020,Distribution Cooperative,Eastern Iowa Light & Power Cooperative,37136324,19960814,1375302,318233,298379,243386,24893,3419,21612,2090,1,79
2020,Distribution Cooperative,Farmers Electric Cooperative - Kalona,1550652,714355,0,0,11792,6141,0,0,603,23,0,0
